key,n_features,missing_rate,prop_latent,snr,masking,iter,method,train_test,n,mse,r2,early_stopping,residual_connection,depth,n_epochs,lr,batch_size,type_width,width,verbose,learning_rate,learning_rate_init,max_iter,validation_fraction,mlp_depth
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.71716302456416,0.800575829528412,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.030117770635176,0.8316462721885628,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.973064038805646,0.7951408004347557,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.571435781389237,0.8030560830270058,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.289408338481962,0.8272941265127512,True,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.774913932267342,0.7985311499800049,True,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.545154003828971,0.8035033945201964,True,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,BayesPredictor,train,10000,10.146070686407993,0.8297000232942466,,,,,,,,,,,,,,
0,10,0.5,0.5,10,MCAR,0,BayesPredictor,test,10000,10.597828921637147,0.8186710817732706,,,,,,,,,,,,,,
0,10,0.5,0.5,10,MCAR,0,BayesPredictor,val,10000,10.401236761455948,0.8229726761773808,,,,,,,,,,,,,,
0,10,0.5,0.5,10,MCAR,0,ConstantImputedLR,train,20000,19.55893648602558,0.6706031965434054,,,,,,,,,,,,,,
0,10,0.5,0.5,10,MCAR,0,ConstantImputedLR,test,20000,19.785813520469368,0.6614646086069982,,,,,,,,,,,,,,
0,10,0.5,0.5,10,MCAR,0,ConstantImputedLR,val,20000,19.59980015832073,0.6664146534628077,,,,,,,,,,,,,,
0,10,0.5,0.5,10,MCAR,0,EMLR,train,20000,10.5154679546698,0.8229064482318215,,,,,,,,,,,,,,
0,10,0.5,0.5,10,MCAR,0,EMLR,test,20000,10.5939125666835,0.8187380906306874,,,,,,,,,,,,,,
0,10,0.5,0.5,10,MCAR,0,EMLR,val,20000,10.409746429346653,0.822827843041874,,,,,,,,,,,,,,
0,10,0.5,0.5,10,MCAR,0,MICELR,train,20000,13.002060267298978,0.78102914269095,,,,,,,,,,,,,,
